OrderID,CustomerID,OrderDate,TotalAmount,OrderStatus,PaymentMethod,ShippingAddressID
9293,3288,2024-03-16 17:41:33.739717,1702.73,Cancelled,PayPal,6133
9294,5332,2024-10-09 17:41:33.739722,211.66,Cancelled,Bank Transfer,4375
9295,5064,2024-06-23 17:41:33.739728,1212.43,Cancelled,PayPal,8810
9296,9451,2024-06-24 17:41:33.739733,1520.45,Pending,Bank Transfer,1214
9297,9055,2024-05-28 17:41:33.739739,183.64,Cancelled,PayPal,1121
9298,681,2024-05-27 17:41:33.739744,691.1,Delivered,PayPal,3184
9299,1031,2024-08-26 17:41:33.739750,495.81,Cancelled,Bank Transfer,3093
9300,4132,2024-11-12 17:41:33.739755,1281.75,Shipped,Bank Transfer,5775
9301,8801,2024-08-29 17:41:33.739761,1058.9,Shipped,Bank Transfer,7443
9302,1083,2024-05-28 17:41:33.739767,120.18,Cancelled,Bank Transfer,3159
9303,8742,2024-07-01 17:41:33.739772,1127.66,Pending,Bank Transfer,4680
9304,979,2024-03-18 17:41:33.739778,635.65,Cancelled,PayPal,1953
9305,8248,2024-06-03 17:41:33.739783,323.73,Cancelled,Credit Card,2718
9306,6656,2024-08-31 17:41:33.739789,1674.36,Delivered,Bank Transfer,1278
9307,848,2024-06-25 17:41:33.739794,298.93,Shipped,Credit Card,1228
9308,6740,2025-01-16 17:41:33.739802,700.64,Cancelled,Bank Transfer,9905
9309,7195,2024-06-29 17:41:33.739811,1862.54,Shipped,Bank Transfer,4047
9310,3682,2024-09-12 17:41:33.739820,1999.72,Shipped,PayPal,7412
9311,247,2024-03-24 17:41:33.739826,655.69,Pending,PayPal,5113
9312,6947,2024-03-22 17:41:33.739832,662.54,Cancelled,Credit Card,2819
9313,5667,2024-03-04 17:41:33.739837,1260.62,Delivered,PayPal,6419
9314,2384,2024-03-25 17:41:33.739843,866.31,Shipped,Credit Card,7931
9315,5374,2024-07-12 17:41:33.739849,692.34,Shipped,PayPal,1143
9316,911,2024-08-13 17:41:33.739855,109.58,Cancelled,PayPal,4635
9317,5580,2024-10-17 17:41:33.739862,150.85,Shipped,Credit Card,8633
9318,8220,2024-06-12 17:41:33.739868,1399.63,Shipped,PayPal,2056
9319,4796,2024-06-16 17:41:33.739874,1336.56,Cancelled,PayPal,8481
9320,5243,2024-07-24 17:41:33.739879,1773.51,Shipped,Credit Card,4030
9321,9604,2025-01-02 17:41:33.739885,1163.79,Pending,Bank Transfer,9947
9322,2097,2024-11-07 17:41:33.739890,1777.09,Cancelled,PayPal,8291
9323,7722,2024-10-09 17:41:33.739896,1430.56,Cancelled,Bank Transfer,4364
9324,4774,2025-01-01 17:41:33.739901,456.76,Pending,Bank Transfer,2192
9325,9621,2024-05-05 17:41:33.739907,412.75,Cancelled,Bank Transfer,7358
9326,1337,2024-03-20 17:41:33.739913,1417.43,Shipped,Bank Transfer,8147
9327,4959,2024-08-19 17:41:33.739918,1946.84,Delivered,Credit Card,742
9328,4959,2024-06-24 17:41:33.739924,547.13,Delivered,PayPal,9245
9329,9601,2024-08-01 17:41:33.739929,1990.15,Pending,PayPal,2310
9330,1692,2024-07-09 17:41:33.739935,1613.2,Delivered,Credit Card,6316
9331,2649,2024-08-05 17:41:33.739940,1862.62,Shipped,Bank Transfer,4923
9332,2447,2024-11-04 17:41:33.739946,599.61,Shipped,Bank Transfer,8954
9333,9951,2024-05-17 17:41:33.739951,89.91,Shipped,Credit Card,8244
9334,3489,2024-08-20 17:41:33.739957,386.76,Cancelled,Bank Transfer,550
9335,8363,2024-07-26 17:41:33.739962,318.33,Pending,PayPal,8814
9336,7110,2024-05-07 17:41:33.739968,1107.31,Delivered,PayPal,3312
9337,2986,2024-05-31 17:41:33.739973,345.48,Shipped,Bank Transfer,5021
9338,5357,2024-04-25 17:41:33.739979,1108.49,Pending,Credit Card,415
9339,3683,2024-06-12 17:41:33.739984,1472.03,Pending,Credit Card,1867
9340,8352,2024-08-22 17:41:33.739993,284.97,Shipped,PayPal,4866
9341,6470,2024-09-05 17:41:33.740002,581.88,Delivered,PayPal,6699
9342,8077,2024-10-05 17:41:33.740011,389.6,Shipped,Bank Transfer,9413
9343,531,2024-05-28 17:41:33.740021,457.13,Shipped,Credit Card,4364
9344,8858,2024-08-25 17:41:33.740027,156.41,Pending,Credit Card,6227
9345,3788,2024-09-04 17:41:33.740032,1044.42,Shipped,Credit Card,3661
9346,1865,2024-03-13 17:41:33.740037,1417.8,Delivered,Credit Card,1616
9347,6275,2024-04-22 17:41:33.740043,348.75,Shipped,Credit Card,1813
9348,6528,2024-06-03 17:41:33.740049,250.4,Pending,Bank Transfer,4393
9349,5512,2024-05-22 17:41:33.740054,1369.84,Pending,Credit Card,1825
9350,4125,2024-06-28 17:41:33.740060,1633.01,Shipped,Credit Card,1712
9351,5792,2024-04-24 17:41:33.740065,1171.5,Shipped,Bank Transfer,2651
9352,7584,2024-03-03 17:41:33.740071,1882.9,Delivered,Credit Card,2641
9353,8068,2024-03-04 17:41:33.740076,1765.09,Delivered,Bank Transfer,3278
9354,280,2024-10-13 17:41:33.740082,436.08,Delivered,PayPal,2824
9355,8414,2024-03-18 17:41:33.740087,1476.87,Delivered,Bank Transfer,613
9356,5001,2024-10-28 17:41:33.740093,1055.32,Delivered,Credit Card,5751
9357,7345,2024-08-02 17:41:33.740098,273.6,Pending,Credit Card,8787
9358,5686,2024-06-16 17:41:33.740104,1205.15,Delivered,Credit Card,2660
9359,8206,2024-12-21 17:41:33.740109,203.62,Pending,Bank Transfer,7239
9360,5798,2024-10-02 17:41:33.740114,664.69,Shipped,Credit Card,4864
9361,2886,2024-11-25 17:41:33.740120,1368.62,Pending,PayPal,7768
9362,4871,2024-09-15 17:41:33.740125,62.16,Cancelled,PayPal,9493
9363,7724,2025-02-02 17:41:33.740131,947.4,Delivered,Bank Transfer,2141
9364,2129,2024-12-13 17:41:33.740136,1266.55,Delivered,Bank Transfer,6972
9365,3903,2024-04-26 17:41:33.740142,64.08,Cancelled,Credit Card,419
9366,9204,2024-05-04 17:41:33.740147,1584.99,Pending,Bank Transfer,939
9367,9153,2024-08-06 17:41:33.740153,477.54,Cancelled,Credit Card,4593
9368,7448,2025-02-11 17:41:33.740158,975.01,Pending,Bank Transfer,4404
9369,6866,2024-09-12 17:41:33.740163,932.16,Pending,PayPal,8762
9370,6878,2024-05-05 17:41:33.740169,43.86,Cancelled,Credit Card,4333
9371,1840,2024-12-12 17:41:33.740174,1986.42,Delivered,Bank Transfer,8756
9372,4196,2024-07-16 17:41:33.740180,1595.35,Pending,Credit Card,5528
9373,6247,2024-12-10 17:41:33.740185,1614.94,Pending,Bank Transfer,7068
9374,8817,2025-02-18 17:41:33.740191,1961.77,Delivered,Bank Transfer,1385
9375,5538,2024-08-19 17:41:33.740196,1372.94,Delivered,PayPal,9603
9376,6721,2024-03-08 17:41:33.740201,1374.95,Cancelled,Bank Transfer,4797
9377,5862,2024-08-04 17:41:33.740207,1223.75,Shipped,Bank Transfer,5995
9378,6233,2024-11-13 17:41:33.740212,409.75,Delivered,PayPal,7920
9379,1845,2024-05-05 17:41:33.740218,1410.78,Cancelled,Bank Transfer,1288
9380,8216,2024-12-30 17:41:33.740223,1141.34,Pending,Bank Transfer,5433
9381,9212,2024-08-13 17:41:33.740229,36.41,Shipped,Bank Transfer,2441
9382,4615,2025-02-26 17:41:33.740234,1865.92,Delivered,Bank Transfer,2435
9383,3272,2024-04-11 17:41:33.740239,457.71,Shipped,Bank Transfer,6182
9384,3486,2024-09-12 17:41:33.740245,338.77,Pending,Bank Transfer,2712
9385,9317,2024-11-01 17:41:33.740250,507.58,Delivered,Credit Card,878
9386,8900,2024-11-29 17:41:33.740256,1394.61,Pending,PayPal,75
9387,519,2024-10-17 17:41:33.740261,1451.49,Pending,Credit Card,668
9388,8581,2024-04-02 17:41:33.740267,375.66,Cancelled,PayPal,2349
9389,3605,2025-01-06 17:41:33.740272,1939.06,Pending,Credit Card,8182
9390,3317,2024-10-20 17:41:33.740278,1908.09,Delivered,PayPal,4782
9391,4584,2024-04-27 17:41:33.740283,1696.31,Cancelled,PayPal,316
9392,4470,2024-09-22 17:41:33.740288,1248.52,Pending,Credit Card,361
9393,7819,2024-05-21 17:41:33.740294,650.99,Pending,PayPal,4642
9394,1489,2024-03-18 17:41:33.740299,599.56,Pending,PayPal,5353
9395,1208,2024-09-20 17:41:33.740305,1167.39,Cancelled,Credit Card,1572
9396,1395,2024-09-09 17:41:33.740310,1801.31,Cancelled,PayPal,2936
9397,1087,2024-09-04 17:41:33.740317,1836.6,Shipped,Credit Card,9366
9398,3282,2024-07-14 17:41:33.740326,1572.38,Cancelled,PayPal,8708
9399,583,2024-06-08 17:41:33.740335,1427.45,Cancelled,Bank Transfer,9144
9400,3845,2024-08-31 17:41:33.740346,1594.14,Delivered,PayPal,457
9401,1199,2024-05-13 17:41:33.740354,1339.12,Pending,Credit Card,8133
9402,243,2024-12-09 17:41:33.740360,174.45,Pending,Bank Transfer,9830
9403,8582,2025-02-15 17:41:33.740365,1651.31,Cancelled,Credit Card,9591
9404,3258,2024-12-15 17:41:33.740371,725.22,Pending,Bank Transfer,5348
9405,3296,2024-03-15 17:41:33.740376,205.99,Delivered,Credit Card,4967
9406,5812,2024-04-21 17:41:33.740382,1741.93,Delivered,Bank Transfer,2359
9407,564,2025-01-21 17:41:33.740387,360.24,Shipped,PayPal,1056
9408,4028,2024-05-09 17:41:33.740393,1754.52,Delivered,Credit Card,9582
9409,6649,2024-03-02 17:41:33.740398,1901.24,Delivered,Credit Card,5385
9410,8009,2024-05-12 17:41:33.740404,1091.0,Delivered,Credit Card,3870
9411,818,2024-05-16 17:41:33.740410,1863.66,Shipped,Credit Card,6031
9412,1331,2024-06-08 17:41:33.740415,835.15,Cancelled,Bank Transfer,5359
9413,811,2024-09-12 17:41:33.740421,830.71,Delivered,Bank Transfer,5669
9414,3199,2024-06-07 17:41:33.740426,1635.96,Shipped,Bank Transfer,5907
9415,3435,2024-09-20 17:41:33.740432,131.0,Delivered,PayPal,1132
9416,9902,2024-12-09 17:41:33.740438,1360.33,Delivered,PayPal,9452
9417,5877,2025-01-28 17:41:33.740443,1981.6,Cancelled,Credit Card,4774
9418,6160,2025-02-14 17:41:33.740449,322.45,Pending,Bank Transfer,8346
9419,906,2024-10-09 17:41:33.740454,1846.76,Pending,Credit Card,6846
9420,9056,2024-11-12 17:41:33.740460,1335.71,Delivered,Credit Card,3778
9421,2016,2024-11-21 17:41:33.740465,653.92,Pending,Bank Transfer,7443
9422,551,2024-04-18 17:41:33.740471,1812.21,Shipped,PayPal,5269
9423,4640,2024-12-03 17:41:33.740476,1757.64,Shipped,Bank Transfer,5370
9424,6639,2025-01-10 17:41:33.740482,1889.76,Pending,PayPal,7294
9425,7546,2024-12-26 17:41:33.740487,582.77,Cancelled,PayPal,4652
9426,6744,2025-02-04 17:41:33.740493,1315.55,Delivered,PayPal,9757
9427,6821,2024-10-11 17:41:33.740498,1429.6,Cancelled,PayPal,1272
9428,9796,2025-01-28 17:41:33.740504,860.63,Shipped,Credit Card,8353
9429,3110,2024-11-10 17:41:33.740509,1250.74,Cancelled,Credit Card,642
9430,4763,2024-11-11 17:41:33.740514,69.09,Shipped,Bank Transfer,379
9431,7471,2024-05-22 17:41:33.740520,1105.84,Delivered,Bank Transfer,2929
9432,9567,2024-03-25 17:41:33.740525,58.13,Cancelled,Bank Transfer,464
9433,5200,2024-08-05 17:41:33.740531,409.96,Shipped,Bank Transfer,4089
9434,91,2024-06-23 17:41:33.740536,1787.48,Pending,Bank Transfer,2883
9435,190,2024-10-12 17:41:33.740542,1332.52,Pending,PayPal,6331
9436,9174,2024-09-27 17:41:33.740547,1004.09,Pending,Bank Transfer,7951
9437,7055,2024-04-26 17:41:33.740553,367.6,Pending,Credit Card,5350
9438,9273,2025-02-10 17:41:33.740558,906.35,Shipped,PayPal,8206
9439,7505,2024-06-11 17:41:33.740564,957.08,Cancelled,PayPal,1685
9440,8665,2024-11-22 17:41:33.740569,1040.25,Cancelled,PayPal,7453
9441,5471,2025-01-22 17:41:33.740575,616.43,Delivered,PayPal,2760
9442,7561,2024-10-18 17:41:33.740580,325.06,Delivered,Credit Card,7122
9443,3648,2024-03-30 17:41:33.740586,123.05,Pending,PayPal,9556
9444,8854,2025-01-23 17:41:33.740595,44.32,Pending,PayPal,3103
9445,9634,2024-04-26 17:41:33.740604,1260.4,Shipped,Credit Card,4309
9446,6867,2024-07-04 17:41:33.740613,44.44,Shipped,Bank Transfer,3438
9447,2547,2024-09-10 17:41:33.740623,1963.86,Delivered,PayPal,9082
9448,2860,2024-07-09 17:41:33.740629,193.48,Shipped,PayPal,287
9449,7036,2024-12-01 17:41:33.740634,290.98,Cancelled,Credit Card,4039
9450,8406,2024-05-09 17:41:33.740639,1658.27,Pending,PayPal,5758
9451,2462,2024-04-16 17:41:33.740645,1507.0,Delivered,Bank Transfer,5238
9452,1072,2024-07-10 17:41:33.740651,1966.68,Cancelled,Credit Card,8876
9453,7143,2024-06-28 17:41:33.740656,1760.62,Delivered,Bank Transfer,1864
9454,8954,2024-03-31 17:41:33.740687,1932.93,Cancelled,Credit Card,7995
9455,2424,2024-03-12 17:41:33.740694,1805.87,Pending,Bank Transfer,3858
9456,6324,2025-02-10 17:41:33.740699,1261.31,Pending,PayPal,7630
9457,3314,2025-01-19 17:41:33.740705,1481.86,Shipped,Bank Transfer,3159
9458,8096,2024-05-26 17:41:33.740710,881.4,Pending,Bank Transfer,6460
9459,7799,2024-09-26 17:41:33.740716,1394.52,Shipped,Credit Card,7742
9460,2502,2024-11-12 17:41:33.740721,1836.23,Pending,PayPal,6850
9461,7034,2025-01-15 17:41:33.740727,1962.73,Delivered,Bank Transfer,8330
9462,3768,2024-11-04 17:41:33.740732,102.88,Shipped,PayPal,5858
9463,3899,2024-04-21 17:41:33.740738,795.15,Shipped,PayPal,5107
9464,5718,2024-10-18 17:41:33.740743,899.03,Delivered,Bank Transfer,9830
9465,6209,2025-01-14 17:41:33.740749,660.69,Cancelled,PayPal,1375
9466,8389,2025-01-15 17:41:33.740754,1229.77,Shipped,Credit Card,9205
9467,8169,2025-02-22 17:41:33.740760,1885.4,Pending,Credit Card,4706
9468,8315,2025-02-09 17:41:33.740765,1687.22,Delivered,PayPal,7596
9469,6431,2025-02-23 17:41:33.740770,1815.27,Shipped,PayPal,3104
9470,1842,2024-11-03 17:41:33.740776,1761.61,Pending,PayPal,6990
9471,5621,2024-06-22 17:41:33.740781,1253.67,Delivered,PayPal,6515
9472,2127,2024-05-13 17:41:33.740786,116.87,Shipped,Bank Transfer,6637
9473,7060,2025-01-03 17:41:33.740792,1456.26,Shipped,Credit Card,1362
9474,3137,2024-09-18 17:41:33.740798,1398.41,Shipped,Credit Card,983
9475,9570,2024-11-11 17:41:33.740803,1436.92,Delivered,Credit Card,3161
9476,239,2024-11-03 17:41:33.740808,1369.27,Cancelled,Credit Card,3766
9477,7483,2025-01-21 17:41:33.740813,1747.45,Shipped,Bank Transfer,9439
9478,8084,2024-03-23 17:41:33.740819,964.64,Pending,PayPal,7074
9479,9679,2024-04-29 17:41:33.740825,144.52,Cancelled,Credit Card,8919
9480,358,2025-01-27 17:41:33.740830,1843.76,Shipped,PayPal,5029
9481,6696,2024-05-24 17:41:33.740836,713.03,Delivered,PayPal,7785
9482,86,2024-05-07 17:41:33.740841,318.12,Pending,Credit Card,4092
9483,9898,2024-03-18 17:41:33.740847,396.79,Shipped,PayPal,2285
9484,9884,2024-07-04 17:41:33.740853,439.11,Cancelled,PayPal,5092
9485,4913,2025-02-17 17:41:33.740858,639.65,Pending,PayPal,569
9486,2672,2024-05-31 17:41:33.740863,1231.95,Cancelled,Credit Card,5078
9487,9039,2024-11-29 17:41:33.740869,1159.41,Pending,PayPal,6241
9488,7784,2024-09-12 17:41:33.740874,1534.21,Shipped,Credit Card,8011
9489,4661,2025-02-09 17:41:33.740880,294.48,Delivered,Credit Card,76
9490,2840,2024-06-11 17:41:33.740887,1321.02,Cancelled,Bank Transfer,8261
9491,6162,2024-03-05 17:41:33.740897,1920.68,Delivered,Credit Card,5573
9492,5558,2024-03-18 17:41:33.740907,274.72,Delivered,Credit Card,6457
9493,9278,2024-04-29 17:41:33.740913,1451.71,Delivered,Bank Transfer,4174
9494,2852,2025-02-08 17:41:33.740918,827.91,Cancelled,Bank Transfer,9796
9495,2673,2024-11-24 17:41:33.740924,1388.37,Delivered,Credit Card,3585
9496,4073,2024-10-02 17:41:33.740929,323.79,Shipped,Credit Card,4039
9497,9783,2024-06-22 17:41:33.740935,1082.32,Pending,Credit Card,6817
9498,4588,2024-07-16 17:41:33.740940,178.7,Shipped,Bank Transfer,9861
9499,8983,2024-02-29 17:41:33.740945,847.02,Shipped,Credit Card,4839
9500,8812,2025-02-03 17:41:33.740951,1804.37,Delivered,Bank Transfer,724
9501,9904,2024-11-06 17:41:33.740956,1444.71,Delivered,Bank Transfer,8501
9502,5768,2024-11-04 17:41:33.740962,878.4,Cancelled,Bank Transfer,3260
9503,3875,2025-01-12 17:41:33.740967,718.63,Shipped,PayPal,6406
9504,7899,2024-05-03 17:41:33.740973,1932.25,Pending,Credit Card,3790
9505,1839,2024-12-05 17:41:33.740978,1035.13,Pending,PayPal,8227
9506,9289,2024-11-30 17:41:33.740984,276.82,Shipped,PayPal,7653
9507,2958,2025-02-20 17:41:33.740989,1258.86,Pending,PayPal,9828
9508,4178,2024-12-23 17:41:33.740994,1822.31,Cancelled,Bank Transfer,1620
9509,8720,2024-04-22 17:41:33.741000,1966.74,Pending,PayPal,4241
9510,8363,2024-03-24 17:41:33.741006,729.51,Shipped,Bank Transfer,738
9511,8475,2024-03-25 17:41:33.741011,1834.7,Shipped,Bank Transfer,4519
9512,9468,2024-09-01 17:41:33.741017,1019.67,Shipped,Bank Transfer,3400
9513,5752,2024-10-22 17:41:33.741022,926.02,Delivered,Credit Card,7924
9514,8936,2024-04-28 17:41:33.741028,708.82,Pending,Bank Transfer,3576
9515,1797,2024-05-30 17:41:33.741033,751.3,Pending,PayPal,4392
9516,458,2024-05-23 17:41:33.741039,1242.06,Delivered,Bank Transfer,4987
9517,2784,2024-07-10 17:41:33.741045,226.29,Delivered,PayPal,6399
9518,8815,2024-03-03 17:41:33.741053,1487.16,Delivered,PayPal,5508
9519,8027,2024-09-04 17:41:33.741062,914.33,Delivered,PayPal,7939
9520,4442,2025-02-26 17:41:33.741071,811.4,Cancelled,Credit Card,9818
9521,3888,2024-12-20 17:41:33.741080,619.42,Shipped,Credit Card,8296
9522,5561,2025-02-03 17:41:33.741087,962.6,Shipped,Bank Transfer,6938
9523,5095,2024-04-28 17:41:33.741092,298.71,Cancelled,Bank Transfer,9768
9524,8992,2024-10-13 17:41:33.741097,413.84,Cancelled,PayPal,3750
9525,5637,2024-08-14 17:41:33.741103,1777.48,Cancelled,PayPal,9044
9526,9790,2024-03-15 17:41:33.741108,254.34,Cancelled,Bank Transfer,5949
9527,9343,2024-05-26 17:41:33.741114,986.9,Pending,Bank Transfer,4089
9528,7062,2025-01-12 17:41:33.741119,768.02,Delivered,Bank Transfer,3907
9529,155,2025-01-22 17:41:33.741125,1768.58,Pending,PayPal,3551
9530,975,2024-04-13 17:41:33.741130,1859.29,Shipped,PayPal,7043
9531,6795,2024-09-05 17:41:33.741136,710.32,Pending,PayPal,7433
9532,1872,2024-10-18 17:41:33.741141,681.57,Pending,PayPal,9195
9533,924,2024-06-24 17:41:33.741147,722.54,Pending,Bank Transfer,8091
9534,5783,2024-05-10 17:41:33.741152,438.71,Pending,Credit Card,3563
9535,9704,2024-11-08 17:41:33.741158,915.07,Shipped,PayPal,5292
9536,1780,2025-01-05 17:41:33.741163,166.73,Shipped,Credit Card,5999
9537,7882,2024-06-03 17:41:33.741169,1879.48,Delivered,Credit Card,3068
9538,4312,2024-04-08 17:41:33.741174,1764.74,Shipped,PayPal,1988
9539,7938,2024-10-06 17:41:33.741180,665.67,Delivered,PayPal,7606
9540,8358,2024-08-18 17:41:33.741185,368.64,Delivered,Bank Transfer,3463
9541,6904,2025-02-16 17:41:33.741190,1666.96,Delivered,PayPal,3885
9542,212,2024-10-27 17:41:33.741196,417.31,Delivered,PayPal,3055
9543,745,2024-05-23 17:41:33.741201,1598.87,Shipped,Credit Card,7218
9544,9554,2024-05-01 17:41:33.741207,885.46,Cancelled,Credit Card,1693
9545,3272,2024-09-04 17:41:33.741212,913.33,Delivered,Bank Transfer,8133
9546,3394,2024-10-06 17:41:33.741218,1042.19,Pending,PayPal,4889
9547,2945,2025-02-23 17:41:33.741223,200.13,Delivered,Bank Transfer,3799
9548,9448,2024-10-19 17:41:33.741229,311.09,Shipped,PayPal,4206
9549,4258,2024-11-18 17:41:33.741234,1427.36,Delivered,Credit Card,6562
9550,9138,2025-01-29 17:41:33.741239,1342.18,Cancelled,PayPal,7895
9551,6416,2024-07-12 17:41:33.741245,1505.73,Cancelled,Credit Card,2495
9552,6403,2025-01-04 17:41:33.741251,1615.06,Cancelled,Bank Transfer,422
9553,4126,2025-02-24 17:41:33.741256,32.93,Pending,Bank Transfer,6483
9554,9136,2024-11-11 17:41:33.741261,932.6,Cancelled,Credit Card,3534
9555,908,2024-05-23 17:41:33.741269,443.27,Shipped,PayPal,5247
9556,4263,2024-03-10 17:41:33.741278,459.07,Delivered,PayPal,2729
9557,1930,2025-01-13 17:41:33.741287,1207.15,Shipped,PayPal,7695
9558,281,2024-06-28 17:41:33.741296,327.6,Delivered,Bank Transfer,2082
9559,5540,2024-08-15 17:41:33.741306,1278.84,Cancelled,PayPal,3497
9560,9248,2024-08-09 17:41:33.741311,1114.05,Shipped,Credit Card,8251
9561,4125,2024-11-29 17:41:33.741317,148.65,Delivered,PayPal,4528
9562,7159,2025-02-05 17:41:33.741322,105.84,Cancelled,Bank Transfer,4733
9563,975,2025-01-07 17:41:33.741327,405.58,Shipped,Credit Card,9400
9564,2840,2024-05-25 17:41:33.741333,437.54,Delivered,Credit Card,7610
9565,934,2024-08-30 17:41:33.741338,349.29,Pending,Bank Transfer,7053
9566,9531,2025-01-21 17:41:33.741344,93.94,Delivered,Bank Transfer,3734
9567,6548,2024-12-09 17:41:33.741350,1592.72,Cancelled,PayPal,4757
9568,7413,2024-05-14 17:41:33.741360,1111.91,Delivered,Credit Card,2935
9569,3724,2024-04-01 17:41:33.741369,1549.14,Delivered,Bank Transfer,2707
9570,2992,2024-05-10 17:41:33.741375,1493.41,Shipped,PayPal,9785
9571,1177,2024-10-15 17:41:33.741381,365.53,Cancelled,PayPal,9028
9572,917,2024-08-21 17:41:33.741386,375.8,Delivered,PayPal,7971
9573,6394,2024-04-06 17:41:33.741392,151.76,Pending,PayPal,6841
9574,5987,2024-12-03 17:41:33.741397,463.55,Delivered,Bank Transfer,5654
9575,2482,2025-01-30 17:41:33.741403,1641.55,Cancelled,Bank Transfer,3714
9576,3136,2024-04-07 17:41:33.741408,121.25,Pending,Credit Card,8803
9577,4361,2024-06-18 17:41:33.741414,88.47,Pending,Bank Transfer,9957
9578,3784,2024-07-24 17:41:33.741419,1294.42,Shipped,Bank Transfer,3386
9579,909,2025-02-20 17:41:33.741424,1241.59,Cancelled,Bank Transfer,8098
9580,9392,2024-07-08 17:41:33.741430,583.63,Shipped,PayPal,9070
9581,9796,2025-01-04 17:41:33.741436,586.66,Shipped,PayPal,4292
9582,2670,2024-04-12 17:41:33.741444,737.38,Shipped,PayPal,4819
9583,623,2024-09-07 17:41:33.741453,1779.77,Shipped,PayPal,9041
9584,9680,2025-01-12 17:41:33.741462,923.67,Cancelled,Bank Transfer,8514
9585,5366,2025-02-19 17:41:33.741471,1040.22,Shipped,Credit Card,5186
9586,5932,2024-08-20 17:41:33.741477,61.0,Delivered,PayPal,747
9587,2560,2024-07-22 17:41:33.741482,324.1,Pending,Credit Card,3582
9588,178,2024-12-31 17:41:33.741488,1421.64,Pending,Credit Card,31
9589,7620,2025-01-26 17:41:33.741493,1842.44,Delivered,Credit Card,8482
9590,5630,2024-12-17 17:41:33.741499,1082.23,Cancelled,PayPal,5228
9591,6155,2025-01-23 17:41:33.741504,1889.84,Pending,PayPal,7499
9592,3702,2024-03-12 17:41:33.741509,518.04,Shipped,Credit Card,6187
9593,2113,2024-11-25 17:41:33.741517,1422.44,Delivered,PayPal,2785
9594,6793,2024-07-25 17:41:33.741527,229.18,Cancelled,PayPal,6159
9595,9409,2024-09-08 17:41:33.741535,1790.27,Shipped,PayPal,5120
9596,8642,2024-08-14 17:41:33.741541,656.09,Pending,PayPal,3845
9597,3370,2024-04-08 17:41:33.741546,546.35,Cancelled,Bank Transfer,7045
9598,6502,2024-08-11 17:41:33.741552,1493.32,Shipped,Credit Card,506
9599,3358,2024-06-16 17:41:33.741558,1122.67,Shipped,Bank Transfer,7181
9600,5895,2024-10-23 17:41:33.741563,1412.41,Cancelled,Bank Transfer,2067
9601,8963,2024-08-25 17:41:33.741568,196.2,Pending,Credit Card,2844
9602,3639,2025-01-16 17:41:33.741574,1012.97,Pending,PayPal,6599
9603,3583,2024-06-14 17:41:33.741579,515.29,Cancelled,PayPal,3764
9604,5047,2024-09-16 17:41:33.741585,1343.65,Shipped,Bank Transfer,8652
9605,4523,2025-02-19 17:41:33.741590,1254.55,Delivered,Bank Transfer,5348
9606,7213,2024-05-26 17:41:33.741596,1670.16,Shipped,PayPal,9805
9607,8827,2024-07-21 17:41:33.741601,1403.76,Delivered,Bank Transfer,5297
9608,804,2025-01-19 17:41:33.741607,437.1,Delivered,Bank Transfer,2858
9609,8964,2024-04-11 17:41:33.741612,910.24,Cancelled,Credit Card,8620
9610,8847,2024-06-04 17:41:33.741618,1680.64,Cancelled,Bank Transfer,1361
9611,8847,2025-02-19 17:41:33.741623,566.92,Cancelled,PayPal,9620
9612,7060,2024-04-21 17:41:33.741629,1504.09,Cancelled,Bank Transfer,3752
9613,3721,2024-05-11 17:41:33.741634,1180.64,Delivered,PayPal,1074
9614,6014,2025-01-22 17:41:33.741640,1696.68,Pending,PayPal,806
9615,3082,2024-07-08 17:41:33.741645,1916.78,Pending,Credit Card,6876
9616,3984,2024-04-27 17:41:33.741651,247.16,Cancelled,Credit Card,2484
9617,8331,2024-10-12 17:41:33.741659,1952.11,Cancelled,PayPal,5910
9618,3533,2024-11-12 17:41:33.741666,1992.52,Pending,Bank Transfer,4143
9619,3980,2024-06-12 17:41:33.741675,1389.42,Delivered,Bank Transfer,2863
9620,834,2024-09-09 17:41:33.741684,1687.35,Shipped,Bank Transfer,2971
9621,4712,2024-04-29 17:41:33.741694,573.34,Cancelled,Credit Card,3215
9622,8290,2024-11-12 17:41:33.741702,1128.05,Cancelled,PayPal,7965
9623,8556,2024-05-30 17:41:33.741707,415.0,Shipped,PayPal,4939
9624,2694,2025-02-06 17:41:33.741713,1573.82,Pending,Credit Card,1249
9625,3974,2024-04-20 17:41:33.741718,1301.22,Shipped,Bank Transfer,534
9626,3092,2024-03-21 17:41:33.741724,1303.38,Pending,Bank Transfer,4733
9627,3168,2024-04-28 17:41:33.741729,309.99,Cancelled,Bank Transfer,1196
9628,8745,2024-09-23 17:41:33.741735,926.07,Cancelled,Bank Transfer,8693
9629,8303,2024-04-26 17:41:33.741740,186.16,Delivered,Credit Card,870
9630,9867,2025-01-11 17:41:33.741746,404.33,Cancelled,Credit Card,573
9631,8118,2024-05-03 17:41:33.741752,139.54,Shipped,PayPal,2160
9632,8554,2024-08-01 17:41:33.741757,1649.49,Shipped,Bank Transfer,9405
9633,3253,2024-10-11 17:41:33.741763,1641.62,Cancelled,PayPal,6355
9634,1906,2024-12-30 17:41:33.741768,1290.78,Pending,PayPal,6336
9635,6474,2024-08-26 17:41:33.741774,500.51,Shipped,Credit Card,1659
